booking_id,passenger_id,flight_id,booking_date,booking_status,seat_class
834990,501516,702274,2025-11-17,Completed,Economy
834991,507994,703189,2025-09-28,Cancelled,Premium Economy
834992,509691,704396,2024-11-05,Completed,Business
834993,502942,703905,2025-08-06,Confirmed,Economy
834994,509363,708797,2025-06-14,Cancelled,Business
834995,506374,708261,2025-08-17,Completed,Economy
834996,506012,708515,2025-11-11,Completed,Premium Economy
834997,507361,701496,2025-04-21,Completed,Premium Economy
834998,508065,706210,2025-03-28,Confirmed,Business
834999,509543,700680,2025-12-23,Cancelled,Premium Economy
835000,500670,702472,2025-01-28,Completed,Business
835001,502469,703501,2025-02-18,Confirmed,Business
835002,507899,700879,2025-03-24,Confirmed,Premium Economy
835003,501419,700424,2025-03-21,Completed,Premium Economy
835004,508817,706881,2025-10-27,Confirmed,Premium Economy
835005,503430,702418,2025-11-23,Confirmed,Premium Economy
835006,502350,704682,2025-01-28,Completed,Premium Economy
835007,505253,703402,2025-02-12,Completed,Business
835008,500301,708501,2025-05-10,Confirmed,Economy
835009,505158,701433,2024-10-22,Cancelled,Economy
835010,505765,705045,2025-06-16,Confirmed,Business
835011,506346,708624,2025-02-11,Cancelled,Business
835012,502061,705350,2025-02-02,Confirmed,Economy
835013,505577,706195,2025-11-22,Completed,Economy
835014,500365,703632,2025-12-19,Cancelled,Premium Economy
835015,504494,704848,2025-06-06,Completed,Business
835016,503634,702713,2025-11-01,Completed,Economy
835017,508361,700558,2025-04-10,Cancelled,Economy
835018,503479,701426,2025-03-20,Confirmed,Premium Economy
835019,502973,705895,2024-10-15,Completed,Premium Economy
835020,505366,708706,2025-12-06,Confirmed,Economy
835021,509697,703875,2025-07-30,Completed,Economy
835022,507203,706734,2024-12-10,Confirmed,Economy
835023,504485,707992,2025-06-12,Confirmed,Business
835024,508870,700415,2025-12-16,Confirmed,Economy
835025,500063,705917,2025-01-10,Completed,Business
835026,506976,706511,2024-11-12,Completed,Economy
835027,503549,703409,2025-07-17,Cancelled,Economy
835028,505685,704433,2025-11-18,Cancelled,Economy
835029,506897,700798,2025-04-19,Completed,Premium Economy
835030,501193,701562,2024-12-08,Completed,Economy
835031,509918,707503,2025-04-27,Completed,Business
835032,509312,707396,2025-01-02,Cancelled,Premium Economy
835033,502594,709733,2025-07-17,Cancelled,Economy
835034,506163,703339,2025-11-19,Completed,Economy
835035,503365,704121,2024-12-15,Completed,Economy
835036,507875,708316,2025-01-19,Confirmed,Economy
835037,507712,703393,2025-10-09,Confirmed,Premium Economy
835038,502179,706959,2025-11-21,Confirmed,Business
835039,507810,705557,2025-11-20,Cancelled,Premium Economy
835040,504360,708667,2025-01-04,Confirmed,Business
835041,500717,704549,2024-12-23,Completed,Premium Economy
835042,500363,701326,2025-10-19,Confirmed,Business
835043,502403,707405,2025-11-13,Confirmed,Business
835044,505969,705273,2024-11-17,Confirmed,Premium Economy
835045,507917,706267,2024-11-09,Cancelled,Premium Economy
835046,503696,707471,2025-06-30,Confirmed,Economy
835047,500598,707244,2025-02-09,Completed,Premium Economy
835048,501847,703841,2025-10-09,Completed,Premium Economy
835049,502250,701097,2025-08-16,Cancelled,Economy
835050,509703,705139,2025-06-04,Confirmed,Premium Economy
835051,502907,702372,2025-08-29,Completed,Economy
835052,509931,709120,2024-10-06,Confirmed,Business
835053,505640,707906,2025-04-09,Confirmed,Economy
835054,504296,706885,2024-12-15,Confirmed,Business
835055,504227,707260,2024-11-06,Confirmed,Premium Economy
835056,508591,706181,2025-01-22,Completed,Economy
835057,507984,703022,2024-10-23,Confirmed,Economy
835058,501076,703388,2024-10-13,Completed,Business
835059,505286,702207,2025-09-29,Completed,Premium Economy
835060,506118,708916,2025-01-01,Completed,Premium Economy
835061,502013,707015,2025-04-21,Confirmed,Premium Economy
835062,504883,702722,2025-09-02,Cancelled,Premium Economy
835063,507312,704253,2024-12-03,Confirmed,Economy
835064,503417,703953,2024-10-12,Completed,Economy
835065,500745,707741,2024-12-29,Confirmed,Premium Economy
835066,501892,702050,2024-11-12,Cancelled,Economy
835067,505370,703065,2024-12-05,Confirmed,Economy
835068,506442,706065,2024-10-31,Confirmed,Business
835069,509560,708906,2025-08-03,Completed,Premium Economy
835070,508371,700728,2025-05-07,Cancelled,Business
835071,508573,702747,2025-12-05,Completed,Premium Economy
835072,502881,709736,2025-03-19,Cancelled,Premium Economy
835073,509734,708792,2024-12-07,Completed,Economy
835074,502072,705517,2025-10-18,Completed,Economy
835075,504863,707033,2024-11-05,Completed,Business
835076,503866,709895,2025-08-26,Cancelled,Business
835077,508901,702210,2025-06-23,Completed,Premium Economy
835078,508117,706898,2025-03-21,Confirmed,Economy
835079,505123,709110,2024-10-18,Completed,Business
835080,504578,700069,2025-08-14,Completed,Premium Economy
835081,504372,701145,2025-07-17,Confirmed,Business
835082,507189,702853,2024-12-29,Cancelled,Premium Economy
835083,508121,707771,2025-05-13,Cancelled,Premium Economy
835084,508646,705090,2025-06-16,Cancelled,Premium Economy
835085,500226,704514,2025-04-12,Completed,Premium Economy
835086,509366,705902,2025-06-02,Completed,Premium Economy
835087,504010,706269,2025-09-28,Confirmed,Business
835088,506269,704273,2024-11-02,Completed,Economy
835089,503724,703641,2025-01-30,Confirmed,Premium Economy
835090,500114,701688,2025-01-21,Cancelled,Business
835091,504415,705371,2025-09-25,Confirmed,Business
835092,504400,702204,2025-06-15,Cancelled,Economy
835093,508673,706370,2025-01-26,Cancelled,Premium Economy
835094,506019,701155,2025-07-17,Confirmed,Business
835095,509349,701569,2024-10-02,Completed,Economy
835096,506704,708971,2025-01-31,Cancelled,Business
835097,504562,704730,2025-03-06,Completed,Premium Economy
835098,503701,701873,2025-04-23,Cancelled,Economy
835099,506352,705562,2025-03-09,Cancelled,Business
835100,503481,708167,2025-08-04,Completed,Premium Economy
835101,502318,701672,2025-10-18,Cancelled,Business
835102,505842,706752,2025-01-15,Completed,Business
835103,502105,706906,2025-11-26,Cancelled,Premium Economy
835104,501418,706617,2025-06-11,Cancelled,Economy
835105,501862,703987,2025-03-03,Cancelled,Business
835106,509327,706256,2025-05-24,Cancelled,Premium Economy
835107,505832,706123,2025-06-21,Completed,Economy
835108,507080,703694,2025-01-30,Confirmed,Premium Economy
835109,506204,709254,2025-05-13,Completed,Business
835110,503582,706846,2025-03-23,Confirmed,Premium Economy
835111,504756,706311,2025-05-10,Completed,Premium Economy
835112,504900,702438,2025-01-24,Cancelled,Premium Economy
835113,506096,703855,2024-12-08,Completed,Economy
835114,509850,708889,2025-01-16,Cancelled,Business
835115,503470,705036,2025-10-05,Completed,Premium Economy
835116,505413,704906,2025-04-07,Cancelled,Premium Economy
835117,509798,704269,2025-09-27,Completed,Business
835118,506690,709812,2025-08-08,Completed,Business
835119,509587,700888,2024-12-13,Cancelled,Economy
835120,507291,701214,2025-09-10,Cancelled,Economy
835121,501410,705425,2025-11-25,Cancelled,Business
835122,505616,709599,2025-08-11,Completed,Business
835123,503069,709135,2025-07-03,Completed,Premium Economy
835124,507516,703024,2025-08-29,Completed,Economy
835125,504696,700690,2025-02-15,Cancelled,Economy
835126,507290,708888,2025-02-15,Cancelled,Premium Economy
835127,509449,706736,2025-01-03,Completed,Economy
835128,509028,707576,2025-10-24,Confirmed,Premium Economy
835129,507757,705883,2025-12-20,Cancelled,Premium Economy
835130,500739,705445,2025-08-15,Cancelled,Premium Economy
835131,506008,703005,2025-11-03,Confirmed,Business
835132,505438,704304,2024-12-13,Confirmed,Economy
835133,503830,702255,2025-07-07,Confirmed,Business
835134,509488,705856,2025-12-04,Cancelled,Premium Economy
835135,509862,701809,2025-12-01,Completed,Business
835136,508049,709090,2025-07-17,Cancelled,Premium Economy
835137,505825,703513,2025-03-29,Cancelled,Economy
835138,500996,708653,2024-12-16,Confirmed,Economy
835139,507113,702180,2025-04-16,Confirmed,Business
835140,505675,709214,2025-04-24,Cancelled,Economy
835141,502805,703481,2024-12-12,Completed,Business
835142,501412,700903,2024-10-20,Confirmed,Business
835143,507081,705965,2024-11-04,Confirmed,Business
835144,503899,708295,2025-02-18,Completed,Business
835145,501755,704079,2025-08-08,Confirmed,Economy
835146,507662,704081,2024-10-06,Cancelled,Business
835147,507354,707454,2025-08-23,Cancelled,Economy
835148,502514,709142,2025-11-15,Confirmed,Economy
835149,502912,707510,2025-06-19,Completed,Economy
835150,503507,704382,2025-01-03,Cancelled,Business
835151,500285,708536,2025-04-26,Completed,Business
835152,509135,704469,2025-05-19,Confirmed,Premium Economy
835153,506297,702825,2025-12-05,Cancelled,Premium Economy
835154,507739,702933,2025-10-09,Completed,Business
835155,502945,705798,2024-12-29,Cancelled,Economy
835156,500974,706634,2025-09-25,Cancelled,Economy
835157,508981,703459,2025-06-08,Confirmed,Premium Economy
835158,501712,700251,2025-02-10,Confirmed,Premium Economy
835159,508117,702981,2024-12-01,Cancelled,Business
835160,508222,706801,2025-06-27,Completed,Premium Economy
835161,502957,709449,2025-11-22,Confirmed,Business
835162,509127,706310,2025-06-11,Cancelled,Premium Economy
835163,503523,706446,2025-03-03,Completed,Economy
835164,506262,703414,2025-06-02,Completed,Economy
835165,503326,706235,2025-02-20,Confirmed,Economy
835166,501379,708602,2025-09-26,Cancelled,Economy
835167,504574,701408,2025-01-18,Confirmed,Premium Economy
835168,500196,706789,2025-03-01,Completed,Economy
835169,509835,709374,2024-10-26,Cancelled,Economy
835170,500407,702702,2025-06-06,Confirmed,Economy
835171,502247,707036,2025-09-10,Confirmed,Economy
835172,500030,704657,2024-12-21,Completed,Business
835173,505404,707183,2024-10-18,Completed,Premium Economy
835174,509294,700964,2025-12-07,Confirmed,Business
835175,508598,709261,2025-03-26,Completed,Business
835176,500824,704589,2025-04-22,Completed,Premium Economy
835177,508600,701684,2025-03-26,Confirmed,Business
835178,503550,705428,2025-11-14,Cancelled,Premium Economy
835179,509141,705636,2025-07-24,Completed,Business
835180,509511,704844,2025-04-28,Completed,Business
835181,502232,709358,2025-10-29,Cancelled,Economy
835182,502232,708180,2025-08-10,Cancelled,Business
835183,509379,705302,2025-10-16,Confirmed,Economy
835184,504545,708522,2025-10-31,Confirmed,Economy
835185,509836,709582,2024-10-31,Completed,Economy
835186,509191,700963,2025-08-20,Completed,Premium Economy
835187,507051,705256,2025-06-11,Completed,Premium Economy
835188,509616,709712,2024-10-30,Confirmed,Business
835189,502331,709327,2025-02-03,Confirmed,Premium Economy
835190,502098,701704,2025-04-10,Cancelled,Premium Economy
835191,502386,704614,2025-12-20,Confirmed,Premium Economy
835192,505481,703851,2025-11-20,Confirmed,Economy
835193,504576,702932,2025-05-16,Confirmed,Business
835194,508197,705580,2025-11-13,Confirmed,Premium Economy
835195,500886,706736,2025-03-06,Confirmed,Economy
835196,508701,701837,2025-05-11,Cancelled,Premium Economy
835197,503619,708109,2024-10-30,Completed,Premium Economy
835198,503918,705241,2024-12-24,Cancelled,Business
835199,502608,703312,2025-11-26,Completed,Business
835200,509371,708808,2024-10-27,Cancelled,Business
835201,500172,702946,2024-12-14,Confirmed,Business
835202,504704,707933,2025-05-02,Cancelled,Premium Economy
835203,506646,703023,2025-04-23,Completed,Premium Economy
835204,502956,703258,2025-05-01,Cancelled,Premium Economy
835205,500714,705679,2025-01-15,Completed,Economy
835206,500959,700157,2025-04-22,Completed,Premium Economy
835207,504789,704969,2025-10-24,Cancelled,Business
835208,500329,703722,2025-12-24,Cancelled,Premium Economy
835209,503340,704785,2025-12-17,Cancelled,Premium Economy
835210,500883,703479,2025-07-29,Completed,Business
835211,503700,702538,2025-05-30,Confirmed,Economy
835212,507567,700651,2025-04-12,Completed,Economy
835213,508600,709121,2025-02-09,Confirmed,Premium Economy
835214,508396,707629,2025-12-10,Cancelled,Business
835215,504130,706749,2025-06-03,Cancelled,Business
835216,507903,701330,2025-12-07,Cancelled,Business
835217,501914,707748,2025-08-26,Completed,Economy
835218,506429,707196,2024-12-03,Confirmed,Economy
835219,506463,700469,2025-09-14,Cancelled,Business
835220,507876,700814,2025-05-13,Completed,Business
835221,501105,701499,2025-11-22,Completed,Economy
835222,506038,703731,2025-10-15,Confirmed,Business
835223,509637,702445,2025-09-11,Completed,Economy
835224,501743,706465,2025-04-23,Cancelled,Business
835225,500328,702793,2025-08-02,Cancelled,Economy
835226,503589,706962,2025-02-21,Completed,Business
835227,500556,703518,2025-02-20,Cancelled,Economy
835228,505371,709796,2025-10-16,Completed,Economy
835229,508567,704082,2024-12-29,Cancelled,Premium Economy
835230,508201,700876,2025-05-20,Confirmed,Business
835231,506322,700042,2025-01-01,Confirmed,Business
835232,506631,703510,2025-09-28,Completed,Business
835233,509781,701248,2025-04-20,Confirmed,Business
835234,502848,707002,2025-07-29,Confirmed,Premium Economy
835235,502490,700174,2025-09-14,Cancelled,Economy
835236,500245,700559,2025-11-26,Confirmed,Business
835237,507296,705064,2025-11-16,Cancelled,Business
835238,502209,702589,2025-04-11,Completed,Economy
835239,509635,706590,2025-05-18,Cancelled,Business
835240,503940,704772,2024-10-11,Cancelled,Economy
835241,508858,702318,2025-05-28,Cancelled,Premium Economy
835242,504167,706569,2025-05-09,Cancelled,Business
835243,503660,700211,2025-09-30,Completed,Business
835244,505733,706373,2025-07-30,Completed,Economy
835245,500012,704009,2025-07-08,Cancelled,Business
835246,507542,708959,2025-12-07,Completed,Premium Economy
835247,502946,701655,2025-05-25,Completed,Economy
835248,503457,708231,2025-12-16,Completed,Economy
835249,508297,705470,2025-12-13,Completed,Economy
835250,505361,701108,2025-08-15,Cancelled,Business
835251,501863,706918,2025-10-10,Completed,Economy
835252,507954,707593,2025-10-11,Cancelled,Economy
835253,506515,700484,2025-11-29,Cancelled,Business
835254,509547,702516,2025-04-30,Confirmed,Business
835255,502892,701453,2025-09-22,Cancelled,Premium Economy
835256,506042,700095,2025-01-16,Cancelled,Premium Economy
835257,503166,708152,2025-07-18,Completed,Business
835258,502991,702887,2024-11-21,Confirmed,Premium Economy
835259,504523,707227,2024-10-09,Confirmed,Business
835260,509823,700389,2025-09-26,Cancelled,Premium Economy
835261,504863,700116,2025-04-18,Cancelled,Business
835262,503047,705932,2025-03-24,Confirmed,Business
835263,507429,704501,2025-11-08,Completed,Business
835264,509048,704085,2025-06-11,Cancelled,Business
835265,500042,704473,2024-10-12,Confirmed,Economy
835266,504575,704030,2025-04-19,Cancelled,Premium Economy
835267,502836,709325,2025-07-14,Completed,Business
835268,506936,700738,2025-12-23,Completed,Business
835269,503629,705085,2025-09-16,Cancelled,Business
835270,507364,708727,2025-05-10,Completed,Business
835271,505913,702357,2025-10-26,Completed,Premium Economy
835272,506614,705908,2025-02-12,Confirmed,Economy
835273,505688,706523,2025-10-11,Cancelled,Premium Economy
835274,505091,703268,2024-12-05,Confirmed,Economy
835275,508176,704643,2025-07-05,Cancelled,Business
835276,509035,707529,2025-02-01,Completed,Economy
835277,508395,705574,2024-12-29,Cancelled,Economy
835278,502992,700357,2025-10-05,Cancelled,Business
835279,501086,701683,2025-02-28,Confirmed,Economy
835280,503251,706711,2024-12-01,Cancelled,Economy
835281,500139,709413,2025-09-03,Confirmed,Economy
835282,506719,709933,2025-06-21,Cancelled,Premium Economy
835283,500901,707545,2025-12-16,Cancelled,Premium Economy
835284,500906,706385,2025-02-21,Completed,Business
835285,501996,703934,2025-05-19,Cancelled,Premium Economy
835286,509496,701126,2025-04-22,Confirmed,Business
835287,500876,706578,2025-04-18,Cancelled,Premium Economy
835288,507459,703059,2025-01-23,Completed,Economy
835289,509021,706745,2025-03-16,Cancelled,Economy
835290,507185,700562,2024-12-07,Confirmed,Economy
835291,507992,701989,2025-06-05,Completed,Premium Economy
835292,500154,705648,2025-11-30,Completed,Premium Economy
835293,509411,702818,2025-08-07,Completed,Business
835294,506994,700813,2025-06-16,Confirmed,Business
835295,501008,702741,2025-10-10,Completed,Economy
835296,509963,703454,2025-02-27,Completed,Economy
835297,507026,704183,2025-07-01,Confirmed,Business
835298,500961,708664,2025-05-04,Confirmed,Premium Economy
835299,509481,709091,2024-11-09,Cancelled,Premium Economy
835300,503857,705279,2025-01-31,Cancelled,Premium Economy
835301,509370,701746,2025-12-19,Completed,Premium Economy
835302,503266,703721,2025-11-18,Cancelled,Premium Economy
835303,506193,702117,2025-05-13,Completed,Business
835304,500792,707065,2025-11-16,Completed,Premium Economy
835305,502948,708103,2025-01-23,Confirmed,Business
835306,500335,704867,2025-07-08,Cancelled,Business
835307,509742,702635,2025-10-08,Completed,Economy
835308,500071,701005,2025-01-28,Cancelled,Business
835309,508576,708105,2025-11-23,Cancelled,Premium Economy
835310,509857,702248,2024-12-07,Confirmed,Premium Economy
835311,502968,706010,2024-10-25,Confirmed,Business
835312,503737,700657,2025-03-21,Completed,Premium Economy
835313,508675,702100,2025-04-15,Cancelled,Premium Economy
835314,504043,706680,2024-10-31,Completed,Premium Economy
835315,508673,703625,2025-07-31,Cancelled,Business
835316,506436,705264,2024-11-19,Cancelled,Premium Economy
835317,507580,704795,2025-11-05,Cancelled,Business
835318,500052,709429,2025-08-14,Completed,Premium Economy
835319,506542,708665,2025-05-24,Cancelled,Business
835320,508744,701070,2024-10-06,Cancelled,Business
835321,503263,702676,2025-06-09,Confirmed,Premium Economy
835322,502529,708019,2025-12-23,Completed,Economy
835323,505986,701249,2025-07-01,Confirmed,Economy
835324,503913,702621,2025-04-02,Cancelled,Business
835325,500008,703301,2024-10-06,Confirmed,Business
835326,500475,703869,2025-05-18,Completed,Economy
835327,507695,704452,2025-03-04,Confirmed,Business
835328,507902,701260,2024-12-08,Completed,Business
835329,506240,705355,2025-09-08,Completed,Business
835330,503790,705121,2025-04-21,Confirmed,Business
835331,502084,705438,2025-05-09,Cancelled,Premium Economy
835332,502537,702005,2025-06-27,Completed,Economy
835333,501675,709168,2025-09-16,Cancelled,Business
835334,502758,704785,2025-08-28,Completed,Premium Economy
835335,504098,703511,2025-03-01,Cancelled,Business
835336,509882,709899,2025-03-23,Completed,Business
835337,508020,709653,2025-02-20,Cancelled,Premium Economy
835338,501070,701503,2025-11-23,Confirmed,Premium Economy
835339,502879,707939,2025-06-28,Confirmed,Economy
835340,506318,702187,2024-10-06,Confirmed,Business
835341,503385,706825,2025-06-07,Completed,Business
835342,501303,700056,2025-11-01,Confirmed,Economy
835343,507918,706592,2025-04-05,Cancelled,Premium Economy
835344,502868,709401,2025-03-15,Completed,Business
835345,508578,703781,2024-11-09,Cancelled,Premium Economy
835346,509898,709795,2025-12-23,Confirmed,Business
835347,500072,705327,2025-08-08,Completed,Business
835348,507329,701566,2025-07-05,Confirmed,Premium Economy
835349,504144,700941,2025-03-06,Confirmed,Business
835350,505481,703687,2024-11-08,Completed,Premium Economy
835351,504580,701077,2025-10-22,Confirmed,Business
835352,500310,702494,2025-11-05,Confirmed,Economy
835353,506156,708470,2025-09-02,Completed,Premium Economy
835354,501212,700182,2025-12-21,Completed,Business
835355,502534,706396,2025-08-22,Cancelled,Premium Economy
835356,507132,704094,2025-06-28,Confirmed,Economy
835357,503771,706263,2025-01-01,Cancelled,Premium Economy
835358,500409,709101,2024-12-17,Cancelled,Business
835359,504774,705214,2025-10-12,Cancelled,Economy
835360,505470,705272,2025-12-09,Completed,Premium Economy
835361,506343,705162,2025-07-31,Confirmed,Premium Economy
835362,500596,705618,2024-12-13,Cancelled,Economy
835363,501518,701818,2025-04-19,Cancelled,Economy
835364,505179,704362,2024-12-12,Completed,Economy
835365,502977,706722,2025-02-11,Completed,Economy
835366,504048,706762,2025-02-08,Completed,Business
835367,509216,709903,2025-03-04,Confirmed,Economy
835368,502039,708849,2025-08-20,Completed,Premium Economy
835369,500866,706020,2024-12-04,Completed,Business
835370,508363,709451,2025-11-26,Confirmed,Premium Economy
835371,508769,706435,2024-11-23,Confirmed,Economy
835372,505431,707628,2025-01-29,Confirmed,Premium Economy
835373,503905,706034,2025-11-14,Completed,Economy
835374,504730,708748,2025-10-01,Completed,Business
835375,506428,706794,2025-09-08,Confirmed,Economy
835376,505781,707053,2024-10-07,Cancelled,Business
835377,502888,707541,2025-05-27,Cancelled,Business
835378,506899,705228,2025-01-01,Confirmed,Premium Economy
835379,501681,706769,2025-06-02,Cancelled,Premium Economy
835380,504027,701592,2025-02-24,Completed,Economy
835381,501904,708039,2025-07-20,Confirmed,Premium Economy
835382,501238,705070,2025-03-01,Cancelled,Premium Economy
835383,507124,700596,2025-11-15,Completed,Economy
835384,500711,706945,2025-10-25,Cancelled,Business
835385,502989,707721,2025-01-03,Completed,Economy
835386,502214,706349,2025-08-18,Cancelled,Premium Economy
835387,505629,704599,2025-07-26,Completed,Business
835388,504627,707531,2024-11-19,Completed,Economy
835389,500463,707530,2024-12-16,Completed,Economy
835390,505839,701405,2025-06-05,Cancelled,Economy
835391,507228,706173,2025-06-09,Cancelled,Business
835392,508189,708730,2025-07-24,Completed,Premium Economy
835393,508396,704239,2025-07-21,Confirmed,Economy
835394,504246,708723,2025-09-29,Confirmed,Economy
835395,500968,707552,2025-02-26,Confirmed,Economy
835396,505625,707042,2025-01-13,Confirmed,Business
835397,500635,707919,2025-04-11,Confirmed,Business
835398,502400,708401,2025-08-27,Completed,Economy
835399,506820,707300,2025-04-02,Confirmed,Premium Economy
835400,507554,705411,2025-09-11,Confirmed,Premium Economy
835401,509974,708024,2025-07-04,Cancelled,Business
835402,500199,702274,2025-09-01,Cancelled,Business
835403,509556,703358,2025-09-16,Confirmed,Premium Economy
835404,506603,708699,2025-10-12,Confirmed,Premium Economy
835405,501541,709080,2025-01-28,Cancelled,Premium Economy
835406,501180,708360,2025-11-13,Completed,Economy
835407,503453,700421,2025-01-26,Confirmed,Business
835408,505944,709157,2025-03-23,Cancelled,Economy
835409,501711,703466,2024-12-16,Confirmed,Economy
835410,509308,703254,2025-10-13,Confirmed,Economy
835411,500769,701230,2025-02-02,Cancelled,Premium Economy
835412,509893,704565,2025-04-22,Cancelled,Business
835413,501044,705459,2025-10-29,Cancelled,Premium Economy
835414,500800,705773,2025-09-20,Completed,Premium Economy
835415,506576,700255,2025-06-30,Cancelled,Premium Economy
835416,501952,706742,2025-04-14,Completed,Business
835417,503443,701531,2025-09-05,Confirmed,Economy
835418,503854,703133,2025-04-29,Completed,Business
835419,504957,702389,2025-04-01,Confirmed,Business
835420,506083,705199,2025-10-11,Cancelled,Business
835421,501364,703907,2025-06-10,Cancelled,Business
835422,509524,709409,2025-10-31,Confirmed,Business
835423,509862,706813,2025-08-26,Cancelled,Economy
835424,504880,700112,2024-11-27,Cancelled,Business
835425,500059,700201,2025-01-08,Completed,Economy
835426,503588,705458,2025-01-24,Confirmed,Economy
835427,505762,701669,2025-01-23,Cancelled,Economy
835428,500138,706044,2024-12-22,Cancelled,Business
835429,508331,705893,2025-11-16,Completed,Business
835430,507997,703423,2024-11-13,Completed,Economy
835431,500988,708380,2025-10-04,Completed,Economy
835432,508080,705651,2024-11-24,Confirmed,Premium Economy
835433,505771,708559,2024-10-28,Completed,Premium Economy
835434,503956,708697,2025-06-13,Cancelled,Economy
835435,503910,707295,2024-10-23,Cancelled,Business
835436,500556,709191,2025-06-05,Completed,Premium Economy
835437,502722,702819,2025-03-18,Completed,Economy
835438,507019,706023,2025-12-08,Confirmed,Premium Economy
835439,506143,702885,2025-07-20,Completed,Business
835440,503005,709178,2025-04-04,Completed,Business
835441,500550,708725,2025-05-01,Cancelled,Premium Economy
835442,507698,705863,2025-01-31,Cancelled,Premium Economy
835443,507064,703775,2025-03-26,Confirmed,Economy
835444,507442,707441,2025-02-02,Confirmed,Business
835445,501004,705368,2025-07-11,Cancelled,Premium Economy
835446,504873,705363,2025-10-21,Confirmed,Economy
835447,508214,703274,2025-10-13,Confirmed,Premium Economy
835448,507674,701902,2025-01-04,Cancelled,Business
835449,503841,703818,2025-01-26,Completed,Business
835450,506411,704141,2025-09-09,Confirmed,Economy
835451,501966,708012,2025-11-15,Cancelled,Premium Economy
835452,509928,702635,2025-03-16,Cancelled,Business
835453,506084,707295,2025-10-13,Completed,Business
835454,505565,709051,2025-01-13,Cancelled,Business
835455,509912,704727,2025-09-16,Confirmed,Premium Economy
835456,500441,701441,2025-02-21,Completed,Business
835457,501216,704771,2025-06-02,Confirmed,Premium Economy
835458,508214,707658,2025-02-23,Cancelled,Economy
835459,502258,700551,2025-06-29,Completed,Economy
835460,508163,706244,2025-10-23,Confirmed,Business
835461,506444,708617,2024-10-15,Cancelled,Premium Economy
835462,500649,702047,2025-08-05,Completed,Economy
835463,505495,703030,2025-07-11,Confirmed,Premium Economy
835464,506595,708956,2025-06-30,Completed,Premium Economy
835465,502130,706299,2025-07-21,Cancelled,Economy
835466,502211,708117,2025-09-24,Cancelled,Business
835467,502103,703577,2025-02-26,Completed,Economy
835468,505523,707523,2024-11-10,Completed,Premium Economy
835469,508145,705242,2025-11-20,Completed,Premium Economy
835470,502128,702902,2025-06-20,Cancelled,Premium Economy
835471,500499,702130,2025-03-19,Completed,Business
835472,504756,705817,2024-10-13,Confirmed,Business
835473,508010,704815,2025-02-18,Completed,Premium Economy
835474,500362,702792,2025-01-07,Completed,Economy
835475,508718,703003,2025-01-27,Completed,Economy
835476,507552,709836,2025-09-22,Cancelled,Economy
835477,507050,709453,2024-11-13,Cancelled,Economy
835478,507571,707931,2025-03-11,Confirmed,Premium Economy
835479,509731,701301,2024-11-19,Confirmed,Premium Economy
835480,507228,700382,2025-10-26,Completed,Business
835481,504766,705715,2025-01-07,Completed,Premium Economy
835482,505819,709396,2025-01-01,Completed,Business
835483,508264,707861,2025-05-01,Completed,Premium Economy
835484,500594,705594,2025-10-09,Confirmed,Premium Economy
835485,501912,707981,2025-10-05,Completed,Premium Economy
835486,506509,706131,2025-12-24,Completed,Economy
835487,503425,704751,2025-09-19,Confirmed,Premium Economy
835488,508792,708477,2025-05-13,Completed,Economy
835489,505477,708436,2024-10-02,Confirmed,Business
835490,504877,706772,2025-02-27,Completed,Business
835491,501589,701474,2025-06-18,Completed,Business
835492,507259,707966,2025-07-05,Completed,Economy
835493,501101,700589,2025-12-18,Cancelled,Premium Economy
835494,500066,702180,2025-08-11,Confirmed,Economy
835495,503021,700610,2025-08-21,Confirmed,Economy
835496,503800,705011,2025-07-19,Cancelled,Premium Economy
835497,502068,703630,2025-04-09,Completed,Economy
835498,505489,704107,2025-03-02,Confirmed,Premium Economy
835499,509672,705023,2025-03-06,Confirmed,Economy
835500,509632,707486,2025-01-06,Cancelled,Business
835501,509490,702816,2024-10-26,Completed,Business
835502,507460,700554,2025-05-02,Confirmed,Economy
835503,509632,705127,2025-02-13,Confirmed,Premium Economy
835504,506528,702891,2025-03-17,Completed,Business
835505,505212,707647,2024-12-06,Completed,Premium Economy
835506,503779,701427,2025-06-09,Cancelled,Economy
835507,505849,704569,2025-07-11,Completed,Economy
835508,507931,706866,2024-12-19,Confirmed,Premium Economy
835509,503157,702345,2025-02-12,Confirmed,Economy
835510,505595,706036,2025-08-29,Cancelled,Business
835511,506034,700550,2025-03-03,Confirmed,Economy
835512,505650,702028,2025-12-05,Confirmed,Economy
835513,500603,704958,2025-02-11,Confirmed,Economy
835514,505825,707726,2025-06-17,Confirmed,Premium Economy
835515,507365,705867,2024-12-07,Confirmed,Business
835516,503426,708002,2025-10-23,Confirmed,Premium Economy
835517,501374,700767,2025-10-06,Cancelled,Business
835518,507332,708822,2025-01-03,Completed,Premium Economy
835519,502063,704758,2025-12-22,Cancelled,Economy
835520,501382,702088,2025-04-04,Confirmed,Economy
835521,509194,702002,2025-02-21,Confirmed,Economy
835522,504654,706209,2024-10-30,Confirmed,Premium Economy
835523,502524,702617,2025-12-03,Completed,Business
835524,503531,703226,2025-09-17,Completed,Premium Economy
835525,502389,705745,2025-01-17,Cancelled,Economy
835526,501364,700944,2024-12-18,Cancelled,Premium Economy
835527,509481,704903,2025-09-06,Cancelled,Premium Economy
