item_id,order_id,product_id,quantity,unit_price
28150,4379,145,1,6422.41
28151,9608,422,5,9215.56
28152,6753,485,5,8787.67
28153,12949,489,4,3207.62
28154,3942,204,1,5285.57
28155,919,178,1,9950.37
28156,900,145,3,6422.41
28157,455,479,5,9565.21
28158,62,19,5,5022.81
28159,117,265,1,6606.49
28160,5354,268,4,5811.88
28161,8878,45,1,1218.3
28162,4882,398,2,4962.95
28163,494,299,3,4929.48
28164,10282,84,2,8556.86
28165,1789,384,2,7551.73
28166,2936,38,1,4667.15
28167,12954,138,4,9993.87
28168,7761,344,5,4696.35
28169,5790,59,1,3468.76
28170,4332,342,3,6063.95
28171,4815,22,1,1658.35
28172,222,268,5,5811.88
28173,9392,460,4,4289.39
28174,8733,43,3,3765.59
28175,11317,406,4,5823.84
28176,655,86,5,4357.67
28177,1815,476,1,7708.58
28178,4837,245,4,8611.56
28179,6053,216,3,3464.18
28180,12618,358,4,3041.52
28181,4088,465,2,9276.0
28182,10700,327,4,9601.35
28183,13551,343,1,3581.46
28184,7176,408,3,8941.62
28185,10339,274,3,9374.58
28186,8724,210,1,4078.3
28187,5036,201,5,7769.45
28188,5479,363,1,6816.26
28189,11515,268,1,5811.88
28190,6193,282,5,6977.05
28191,4372,404,1,3218.34
28192,8151,195,1,3311.18
28193,7585,397,4,5628.09
28194,3428,317,1,9246.11
28195,5564,263,5,2663.77
28196,10317,67,4,9629.35
28197,6954,403,4,4023.58
28198,9764,487,4,6550.82
28199,4024,1,1,6315.21
28200,1564,373,1,5173.76
28201,14880,432,4,226.39
28202,12720,440,3,1392.66
28203,12331,122,3,8180.09
28204,10819,36,2,5763.51
28205,2527,106,3,6259.39
28206,3656,157,3,7290.81
28207,3303,190,5,1021.97
28208,8361,432,2,226.39
28209,2870,163,2,1948.49
28210,8042,198,3,946.71
28211,8844,397,4,5628.09
28212,6092,64,3,3923.84
28213,12303,270,1,3515.69
28214,13479,143,3,5350.83
28215,14728,127,2,5911.04
28216,4632,122,3,8180.09
28217,9172,200,3,2884.6
28218,11179,89,3,2158.02
28219,13512,313,5,4182.64
28220,6558,469,5,1716.73
28221,5766,394,4,6388.25
28222,10663,340,4,3757.64
28223,10720,442,2,722.71
28224,12648,247,3,1511.4
28225,9940,163,2,1948.49
28226,3623,389,3,3380.61
28227,7635,471,3,3581.14
28228,7582,31,5,5680.54
28229,10757,497,1,4248.99
28230,5863,342,4,6063.95
28231,4289,164,2,8667.88
28232,3229,5,4,6386.27
28233,4676,104,3,4430.26
28234,9515,242,3,7663.19
28235,8498,375,1,6848.53
28236,39,207,5,4423.45
28237,1014,214,1,8463.2
28238,14916,178,2,9950.37
28239,14162,301,3,9862.65
28240,12187,414,2,8456.47
28241,3996,3,5,6914.47
28242,12370,441,1,2052.86
28243,13236,271,1,9644.3
28244,12243,426,2,3257.04
28245,46,459,1,1906.15
28246,13887,106,4,6259.39
28247,7558,386,5,3146.12
28248,11094,383,5,5157.46
28249,10602,387,1,7256.07
28250,1151,462,2,9857.56
28251,5183,26,5,482.02
28252,4793,191,1,647.57
28253,10663,15,3,3870.03
28254,2965,299,1,4929.48
28255,5392,211,4,9357.68
28256,12178,188,1,5330.51
28257,7726,60,1,8583.96
28258,3921,446,5,9142.99
28259,2067,384,5,7551.73
28260,12241,254,4,8610.26
28261,10961,437,1,3675.25
28262,8639,164,1,8667.88
28263,1219,137,3,2848.21
28264,10059,1,3,6315.21
28265,322,8,1,6565.53
28266,1873,212,2,1848.43
28267,5731,158,1,9478.85
28268,13787,42,2,4497.14
28269,1379,84,1,8556.86
28270,984,315,1,7046.48
28271,887,341,1,6881.86
28272,10075,426,4,3257.04
28273,13653,294,1,1759.3
28274,12486,269,3,1141.26
28275,7131,142,3,6545.75
28276,8175,281,3,2968.82
28277,3674,384,1,7551.73
28278,6051,496,2,2786.49
28279,4897,139,3,8246.2
28280,13341,452,3,7515.99
28281,12459,22,3,1658.35
28282,3679,144,3,1912.27
28283,3963,413,4,202.63
28284,3125,425,5,3696.53
28285,13215,194,1,1359.67
28286,11908,381,1,3904.17
28287,5475,377,4,9039.51
28288,4716,431,3,7429.75
28289,1225,60,4,8583.96
28290,2888,283,1,5067.19
28291,10802,441,1,2052.86
28292,3821,12,4,3492.99
28293,7240,40,1,5521.2
28294,2335,470,2,7905.83
28295,14190,434,2,3167.56
28296,10265,162,5,9785.74
28297,9071,330,5,9882.58
28298,1551,15,4,3870.03
28299,8023,450,3,6116.29
28300,496,303,3,9299.69
28301,12865,339,2,9584.08
28302,5927,205,1,4022.8
28303,5789,252,2,4660.57
28304,12544,448,1,5383.01
28305,6633,106,1,6259.39
28306,4827,115,1,8618.7
28307,1861,382,3,2606.69
28308,5860,414,1,8456.47
28309,7072,262,2,6965.43
28310,13691,195,3,3311.18
28311,8634,1,2,6315.21
28312,13473,193,5,1281.1
28313,7703,443,1,9035.35
28314,14810,68,5,4687.17
28315,5324,276,3,2146.27
28316,2157,367,2,2146.49
28317,1783,76,4,704.92
28318,5374,332,2,2539.39
28319,13979,138,2,9993.87
28320,14171,268,1,5811.88
28321,6268,39,2,3738.32
28322,14640,405,1,3026.74
28323,3659,171,4,9757.17
28324,7581,18,5,1342.37
28325,756,467,2,2506.92
28326,8596,333,4,3312.61
28327,14426,463,4,7898.4
28328,8946,37,1,5308.22
28329,2601,34,5,4719.44
28330,13100,473,2,4297.32
28331,2849,215,1,5828.57
28332,7787,297,2,6822.62
28333,13281,112,2,8874.43
28334,11309,57,5,6056.87
28335,10101,307,5,4019.4
28336,1454,117,2,3613.97
28337,5125,333,3,3312.61
28338,9319,330,4,9882.58
28339,5335,73,1,9210.64
28340,14129,378,5,3236.96
28341,11873,242,5,7663.19
28342,2634,213,2,3800.6
28343,12034,483,1,9066.19
28344,8812,212,5,1848.43
28345,10433,338,1,9668.48
28346,4517,337,1,4035.25
28347,5392,107,2,1494.13
28348,1652,492,3,9608.88
28349,4353,253,4,6781.48
28350,5246,118,3,8743.3
28351,2618,118,3,8743.3
28352,4347,190,2,1021.97
28353,6086,250,5,9260.34
28354,2966,125,5,2911.91
28355,7146,291,2,5087.5
28356,13062,74,1,199.13
28357,12951,311,5,7839.59
28358,1490,316,5,5796.51
28359,7738,22,2,1658.35
28360,3831,107,1,1494.13
28361,12303,321,3,9739.1
28362,9545,480,1,5205.62
28363,5327,496,3,2786.49
28364,4656,369,2,8266.36
28365,503,161,3,8407.44
28366,10446,420,1,968.02
28367,14345,307,3,4019.4
28368,6068,319,5,3953.51
28369,10677,71,2,1415.95
28370,8770,463,5,7898.4
28371,6201,209,2,9837.59
28372,9422,50,1,9478.54
28373,4782,83,2,9659.08
28374,4106,332,2,2539.39
28375,12246,60,1,8583.96
28376,5850,105,2,328.39
28377,1561,199,3,8014.84
28378,10992,421,1,8508.99
28379,12250,103,3,4032.63
28380,7437,109,4,796.13
28381,12399,241,5,9266.89
28382,13023,325,5,4799.01
28383,735,366,2,3897.58
28384,14790,119,1,3230.43
28385,2068,425,1,3696.53
28386,10166,255,4,8283.02
28387,5080,109,5,796.13
28388,1942,258,4,9737.13
28389,13298,29,4,3941.11
28390,3922,453,5,4809.05
28391,1063,404,5,3218.34
28392,715,58,4,7243.02
28393,8062,140,4,621.76
28394,2656,154,5,7802.63
28395,8346,104,2,4430.26
28396,4337,271,5,9644.3
28397,9544,125,4,2911.91
28398,12663,22,4,1658.35
28399,8426,442,2,722.71
28400,8432,465,5,9276.0
28401,4771,327,3,9601.35
28402,8665,455,1,1899.28
28403,1971,157,1,7290.81
28404,5471,6,1,2683.41
28405,788,328,2,8910.25
28406,10389,362,2,9726.31
28407,1754,376,5,258.42
28408,3132,179,1,748.02
28409,14649,71,4,1415.95
28410,555,424,3,9131.51
28411,7280,266,3,4135.03
28412,6837,224,1,3104.98
28413,7121,321,1,9739.1
28414,14530,171,2,9757.17
28415,8318,93,4,2028.54
28416,11414,1,4,6315.21
28417,11427,242,1,7663.19
28418,7254,304,1,466.87
28419,9458,161,3,8407.44
28420,7843,80,3,7702.5
28421,8862,247,1,1511.4
28422,6055,379,5,6490.64
28423,11630,363,2,6816.26
28424,11109,147,3,8276.67
28425,4390,178,5,9950.37
28426,14255,445,2,4601.52
28427,12462,489,3,3207.62
28428,10957,50,3,9478.54
28429,3380,247,1,1511.4
28430,13830,10,4,395.33
28431,835,15,4,3870.03
28432,7622,413,1,202.63
28433,12634,481,3,4000.0
28434,1341,450,5,6116.29
28435,9339,487,2,6550.82
28436,1066,448,2,5383.01
28437,12617,150,4,5507.66
28438,4811,285,4,3933.55
28439,5758,182,2,576.46
28440,6127,338,5,9668.48
28441,14415,395,4,5403.61
28442,6248,434,2,3167.56
28443,4122,1,2,6315.21
28444,11107,220,1,4181.4
28445,4495,445,5,4601.52
28446,7779,119,2,3230.43
28447,4825,38,2,4667.15
28448,3089,242,5,7663.19
28449,5057,385,1,9715.08
28450,14386,380,5,4507.23
28451,8390,281,5,2968.82
28452,6855,303,5,9299.69
28453,3598,391,3,245.15
28454,14087,93,4,2028.54
28455,10733,335,4,1115.92
28456,4252,10,2,395.33
28457,1535,369,4,8266.36
28458,12738,378,2,3236.96
28459,488,9,3,9075.61
28460,12850,40,1,5521.2
28461,2580,22,5,1658.35
28462,8130,266,5,4135.03
28463,13972,425,2,3696.53
28464,1733,114,5,3570.81
28465,11125,266,4,4135.03
28466,5339,437,3,3675.25
28467,11057,229,5,1133.55
28468,6080,384,1,7551.73
28469,12138,375,3,6848.53
28470,11669,278,2,8996.64
28471,9659,491,2,7055.9
28472,13204,133,5,418.13
28473,13280,313,4,4182.64
28474,6235,461,4,798.26
28475,14521,260,2,4925.88
28476,10920,32,5,5922.14
28477,5897,186,5,7246.03
28478,12819,186,5,7246.03
28479,10561,26,4,482.02
28480,10921,384,5,7551.73
28481,13611,29,5,3941.11
28482,6310,145,5,6422.41
28483,9072,217,4,9900.58
28484,14065,490,1,1232.7
28485,11128,43,5,3765.59
28486,2715,101,1,6090.24
28487,10423,476,1,7708.58
28488,6129,38,2,4667.15
28489,6040,168,3,1657.22
28490,9235,214,1,8463.2
28491,701,328,2,8910.25
28492,5848,452,3,7515.99
28493,1964,278,3,8996.64
28494,1076,217,3,9900.58
28495,6095,451,5,5360.01
28496,13258,429,2,4716.21
28497,8655,280,5,7595.69
28498,14108,130,3,2180.26
28499,6442,377,4,9039.51
28500,6916,299,3,4929.48
28501,3561,350,2,2158.61
28502,14466,101,4,6090.24
28503,14801,209,5,9837.59
28504,8835,296,1,3030.48
28505,12846,90,5,7785.19
28506,13018,353,1,3759.57
28507,9462,221,2,3345.21
28508,3224,500,4,9839.38
28509,14777,440,1,1392.66
28510,10052,471,3,3581.14
28511,5836,411,1,1314.33
28512,3454,455,4,1899.28
28513,11904,118,4,8743.3
28514,2619,132,3,426.52
28515,5853,400,2,8624.0
28516,5539,53,3,7460.59
28517,10129,490,3,1232.7
28518,695,304,2,466.87
28519,13042,121,5,4637.39
28520,7819,37,3,5308.22
28521,4844,172,5,8002.21
28522,14417,259,3,6946.2
28523,1642,188,3,5330.51
28524,3057,445,3,4601.52
28525,1793,302,1,256.64
28526,3379,248,1,5592.3
28527,11565,307,5,4019.4
28528,11446,146,3,4918.85
28529,11239,223,5,6357.32
28530,11497,203,2,8511.61
28531,1284,111,3,5010.75
28532,7251,185,1,9608.72
28533,12264,102,1,9476.14
28534,13275,474,4,6301.48
28535,12278,168,4,1657.22
28536,13153,319,1,3953.51
28537,11467,281,2,2968.82
28538,1447,500,3,9839.38
28539,13289,47,4,6387.23
28540,7422,256,5,8632.64
28541,3310,390,2,1940.5
28542,9013,289,5,6753.34
28543,5535,154,4,7802.63
28544,14507,242,2,7663.19
28545,2725,337,5,4035.25
28546,11261,197,1,6070.18
28547,917,417,1,1315.86
28548,1478,50,4,9478.54
28549,8178,99,2,7770.51
28550,1963,241,4,9266.89
28551,7768,456,5,8200.2
28552,13163,72,1,879.52
28553,8394,61,1,1207.44
28554,3485,498,5,6884.43
28555,7749,164,1,8667.88
28556,10244,158,5,9478.85
28557,14421,396,4,8634.83
28558,9751,149,5,938.71
28559,5082,357,5,6115.84
28560,5479,1,1,6315.21
28561,9358,312,1,7979.12
28562,5288,485,3,8787.67
28563,8337,35,4,1741.5
28564,1382,241,4,9266.89
28565,4841,88,2,8219.74
28566,7200,138,5,9993.87
28567,6473,200,4,2884.6
28568,3253,441,1,2052.86
28569,11737,59,1,3468.76
28570,2810,108,4,1734.18
28571,6416,79,4,9929.03
28572,178,460,5,4289.39
28573,13160,13,2,7258.78
28574,12368,138,4,9993.87
28575,2880,417,2,1315.86
28576,2232,194,2,1359.67
28577,13487,474,5,6301.48
28578,410,139,1,8246.2
28579,14406,460,1,4289.39
28580,8434,487,2,6550.82
28581,12535,340,5,3757.64
28582,1167,277,2,2568.61
28583,12373,52,5,8643.0
28584,7499,222,5,9786.82
28585,9637,364,5,9723.49
28586,4366,215,1,5828.57
28587,732,32,5,5922.14
28588,835,329,5,1250.04
28589,10992,444,4,7201.79
28590,4352,79,1,9929.03
28591,9262,343,1,3581.46
28592,8412,111,3,5010.75
28593,8022,217,3,9900.58
28594,6964,292,5,6604.75
28595,10572,204,5,5285.57
28596,1382,198,2,946.71
28597,8936,439,2,3081.57
28598,2152,356,1,2763.96
28599,7772,144,5,1912.27
28600,151,346,5,5073.33
28601,11866,8,5,6565.53
28602,405,79,2,9929.03
28603,6163,50,5,9478.54
28604,4912,19,4,5022.81
28605,9275,197,5,6070.18
28606,10723,346,1,5073.33
28607,8990,105,4,328.39
28608,13750,350,3,2158.61
28609,7975,496,5,2786.49
28610,1736,49,2,7978.95
28611,473,320,1,7113.73
28612,5241,345,3,7840.69
28613,3005,292,3,6604.75
28614,12394,487,5,6550.82
28615,3738,376,2,258.42
28616,12653,13,1,7258.78
28617,13157,410,1,9139.34
28618,11419,230,1,2678.09
28619,5783,209,3,9837.59
28620,13537,336,1,7047.79
28621,7418,446,2,9142.99
28622,14117,491,4,7055.9
28623,7992,157,5,7290.81
28624,6094,381,5,3904.17
28625,13025,480,4,5205.62
28626,9888,461,5,798.26
28627,13299,361,1,5463.67
28628,6794,40,1,5521.2
28629,12507,369,1,8266.36
28630,8048,388,3,5482.96
28631,6564,311,3,7839.59
28632,8083,164,5,8667.88
28633,436,150,3,5507.66
28634,1754,127,4,5911.04
28635,14716,132,5,426.52
28636,5110,453,2,4809.05
28637,10699,78,2,3697.4
28638,4758,64,4,3923.84
28639,7428,418,1,4286.55
28640,1805,257,3,2683.93
28641,12771,489,1,3207.62
28642,3922,415,5,2187.71
28643,864,45,4,1218.3
28644,6437,170,3,2257.83
28645,7285,485,1,8787.67
28646,214,369,1,8266.36
28647,6806,233,3,4748.37
28648,103,447,5,2000.99
28649,8645,3,5,6914.47
28650,6294,354,3,7095.06
28651,3389,141,1,1098.86
28652,5366,108,2,1734.18
28653,4213,70,4,8962.34
28654,4244,411,4,1314.33
28655,877,46,2,8792.03
28656,10850,352,4,4584.87
28657,13120,134,5,5480.33
28658,7704,8,4,6565.53
28659,832,500,2,9839.38
28660,6723,175,5,8623.47
28661,11793,30,5,7899.0
28662,1340,288,2,6906.22
28663,7319,142,5,6545.75
28664,11238,311,2,7839.59
28665,5389,269,2,1141.26
28666,9392,178,3,9950.37
28667,8222,305,4,4723.38
28668,412,178,1,9950.37
28669,6505,465,1,9276.0
28670,35,25,5,7621.45
28671,47,417,4,1315.86
28672,10784,276,2,2146.27
28673,9379,346,1,5073.33
28674,10193,257,4,2683.93
28675,7474,141,5,1098.86
28676,1208,381,4,3904.17
28677,6122,60,3,8583.96
28678,13510,478,1,6425.58
28679,4381,291,3,5087.5
28680,1869,323,5,1809.66
28681,5000,394,4,6388.25
28682,13199,482,5,6578.94
28683,8931,281,5,2968.82
28684,6539,154,3,7802.63
28685,12954,207,1,4423.45
28686,761,326,4,8400.33
28687,7868,210,4,4078.3
28688,5269,64,2,3923.84
28689,5864,283,5,5067.19
28690,9057,267,1,9197.24
28691,1614,36,4,5763.51
28692,856,485,3,8787.67
28693,14434,443,4,9035.35
28694,3923,126,4,2937.97
28695,14181,425,2,3696.53
28696,11515,76,5,704.92
28697,2144,267,1,9197.24
28698,3478,30,1,7899.0
28699,9918,331,5,1285.58
28700,3649,353,4,3759.57
28701,5496,365,4,1850.05
28702,6393,96,4,2678.45
28703,11844,365,5,1850.05
28704,7061,230,4,2678.09
28705,5621,123,5,4560.68
28706,13597,182,4,576.46
28707,5944,51,5,8177.56
28708,6559,107,1,1494.13
28709,385,166,4,5626.74
28710,1862,187,1,7403.39
28711,12630,81,2,3619.81
28712,1235,182,3,576.46
28713,3805,478,1,6425.58
28714,10528,310,2,5989.12
28715,14833,252,4,4660.57
28716,926,392,4,557.07
28717,12368,175,4,8623.47
28718,14897,464,3,8934.52
28719,6754,341,5,6881.86
28720,42,288,2,6906.22
28721,10451,470,4,7905.83
28722,13095,17,4,7305.81
28723,8114,139,2,8246.2
28724,5322,208,4,8638.99
28725,7594,368,1,1767.74
28726,11123,192,2,8165.24
28727,13087,359,4,4809.77
28728,13473,213,1,3800.6
28729,6101,186,4,7246.03
28730,1554,229,3,1133.55
28731,8128,234,3,5838.32
28732,6371,431,3,7429.75
28733,13051,222,2,9786.82
28734,1786,232,3,3261.51
28735,14750,159,1,1801.45
28736,1377,159,4,1801.45
28737,7549,306,3,9402.04
28738,10145,117,5,3613.97
28739,13984,207,5,4423.45
28740,2119,57,1,6056.87
28741,6661,8,1,6565.53
28742,14585,350,1,2158.61
28743,14534,11,5,1837.72
28744,10708,114,5,3570.81
28745,2422,236,3,8664.5
28746,11699,391,5,245.15
28747,10149,84,3,8556.86
28748,3146,156,4,7160.7
28749,13072,481,5,4000.0
28750,9625,493,5,5685.39
28751,2982,306,4,9402.04
28752,5740,342,2,6063.95
28753,8927,378,3,3236.96
28754,11170,114,3,3570.81
28755,14376,437,5,3675.25
28756,3585,235,1,8300.53
28757,3938,280,1,7595.69
28758,6827,306,2,9402.04
28759,7816,460,5,4289.39
28760,3565,56,3,7342.67
28761,5762,33,1,968.15
28762,154,85,1,2064.18
28763,12212,238,2,8127.0
28764,152,487,4,6550.82
28765,1404,146,1,4918.85
28766,10163,70,5,8962.34
28767,3560,227,2,5782.67
28768,5593,198,3,946.71
28769,6646,272,2,4556.48
28770,7400,287,5,200.71
28771,8486,266,2,4135.03
28772,10634,37,4,5308.22
28773,3766,492,1,9608.88
28774,8830,372,1,1234.45
28775,9148,7,2,6834.18
28776,1379,120,4,8117.66
28777,12846,316,2,5796.51
28778,45,58,5,7243.02
28779,5366,364,5,9723.49
28780,8296,401,4,276.76
28781,6970,38,4,4667.15
28782,3890,253,3,6781.48
28783,1680,325,2,4799.01
28784,4054,183,5,5880.7
28785,3144,280,2,7595.69
28786,9369,22,2,1658.35
28787,13627,149,1,938.71
28788,9356,108,4,1734.18
28789,10570,119,4,3230.43
28790,1226,117,4,3613.97
28791,7228,20,4,5418.04
28792,3766,383,2,5157.46
28793,4240,13,1,7258.78
28794,5692,492,1,9608.88
28795,3184,209,3,9837.59
28796,2484,459,1,1906.15
28797,3142,13,5,7258.78
28798,14276,238,2,8127.0
28799,10614,318,3,1060.93
28800,5484,201,1,7769.45
28801,9046,327,4,9601.35
28802,134,183,2,5880.7
28803,11359,80,5,7702.5
28804,12189,103,5,4032.63
28805,13361,124,2,8055.13
28806,13212,79,2,9929.03
28807,5541,111,5,5010.75
28808,9980,348,4,3047.9
28809,7277,8,1,6565.53
28810,7963,161,3,8407.44
28811,11015,433,1,3027.9
28812,6440,75,2,8352.41
28813,3932,244,5,1081.56
28814,12407,493,3,5685.39
28815,10438,23,3,1685.18
28816,11019,92,5,8797.95
28817,14007,439,1,3081.57
28818,9663,342,1,6063.95
28819,9351,59,1,3468.76
28820,8644,385,4,9715.08
28821,1597,35,4,1741.5
28822,10661,53,3,7460.59
28823,5115,46,1,8792.03
28824,11107,297,4,6822.62
28825,9407,227,2,5782.67
28826,10652,261,5,980.67
28827,7310,447,5,2000.99
28828,9928,133,1,418.13
28829,12183,93,3,2028.54
28830,8949,218,2,2942.56
28831,4522,453,2,4809.05
28832,14966,441,4,2052.86
28833,7662,227,2,5782.67
28834,4888,466,5,2173.99
28835,3704,176,3,8922.31
28836,8156,302,5,256.64
28837,3200,116,5,2672.92
28838,6771,22,3,1658.35
28839,10045,412,2,6068.19
28840,8929,310,4,5989.12
28841,5722,421,5,8508.99
28842,7706,77,3,7226.24
28843,2725,131,4,884.97
28844,14444,132,3,426.52
28845,9561,172,5,8002.21
28846,8208,335,4,1115.92
28847,5292,290,5,1424.2
28848,1989,471,4,3581.14
28849,129,222,1,9786.82
28850,14382,29,1,3941.11
28851,2572,188,4,5330.51
28852,6573,463,2,7898.4
28853,2499,401,2,276.76
28854,13709,48,2,1838.87
28855,2270,140,4,621.76
28856,4774,89,2,2158.02
28857,9429,369,1,8266.36
28858,4884,231,1,1578.47
28859,11976,238,4,8127.0
28860,6043,297,4,6822.62
28861,3380,15,1,3870.03
28862,5311,252,2,4660.57
28863,2880,60,1,8583.96
28864,7422,5,2,6386.27
28865,9873,475,4,4830.58
28866,7076,422,5,9215.56
28867,3552,115,2,8618.7
28868,13255,264,1,9277.81
28869,5815,69,2,8226.4
28870,9835,367,1,2146.49
28871,7600,473,1,4297.32
28872,8282,236,3,8664.5
28873,9888,392,5,557.07
28874,240,162,5,9785.74
28875,3268,198,2,946.71
28876,6026,279,5,5378.36
28877,9950,49,2,7978.95
28878,2794,120,2,8117.66
28879,7768,362,5,9726.31
28880,9472,135,4,5819.88
28881,2494,428,3,1211.53
28882,2170,297,5,6822.62
28883,1363,156,4,7160.7
28884,11024,436,2,6908.99
28885,466,132,3,426.52
28886,8347,312,4,7979.12
28887,5094,256,1,8632.64
28888,1953,413,5,202.63
28889,1797,355,3,8627.33
28890,2328,381,1,3904.17
28891,6960,265,4,6606.49
28892,9868,324,5,2208.08
28893,1897,82,4,6679.0
28894,1306,499,2,3186.27
28895,11231,12,5,3492.99
28896,120,255,3,8283.02
28897,1904,318,1,1060.93
28898,1710,159,2,1801.45
28899,3018,391,1,245.15
28900,1006,100,4,9593.58
28901,8822,495,5,6702.94
28902,4705,271,3,9644.3
28903,11638,311,1,7839.59
28904,425,149,3,938.71
28905,7715,217,2,9900.58
28906,5358,77,3,7226.24
28907,14845,166,3,5626.74
28908,5760,232,2,3261.51
28909,1443,299,5,4929.48
28910,6946,340,2,3757.64
28911,7828,293,5,8242.9
28912,9990,167,2,4172.77
28913,5213,497,2,4248.99
28914,12875,449,4,7816.26
28915,3862,35,5,1741.5
28916,14322,136,2,5846.66
28917,12914,361,5,5463.67
28918,12059,405,5,3026.74
28919,9997,317,2,9246.11
28920,12584,60,5,8583.96
28921,1220,304,3,466.87
28922,8698,310,3,5989.12
28923,6913,361,4,5463.67
28924,5241,157,5,7290.81
28925,12613,244,5,1081.56
28926,10110,171,2,9757.17
28927,1643,146,3,4918.85
28928,8834,193,3,1281.1
28929,9738,328,5,8910.25
28930,10368,13,2,7258.78
28931,14858,432,2,226.39
28932,8812,62,5,2223.61
28933,11847,294,3,1759.3
28934,331,221,1,3345.21
28935,8848,498,1,6884.43
28936,4334,151,3,8809.81
28937,8496,40,4,5521.2
28938,14048,443,3,9035.35
28939,5177,332,3,2539.39
28940,1549,354,3,7095.06
28941,3493,400,1,8624.0
28942,10290,435,2,9744.01
28943,1932,187,3,7403.39
28944,10367,79,5,9929.03
28945,4627,301,5,9862.65
28946,5914,497,4,4248.99
28947,7643,286,4,8835.5
28948,9789,72,3,879.52
28949,13102,345,3,7840.69
28950,10965,252,2,4660.57
28951,8120,99,5,7770.51
28952,2670,186,5,7246.03
28953,10343,52,3,8643.0
28954,1828,110,1,1178.02
28955,6639,89,4,2158.02
28956,7734,164,1,8667.88
28957,12262,69,5,8226.4
28958,13251,152,4,9565.43
28959,14061,92,5,8797.95
28960,9457,122,5,8180.09
28961,9915,455,1,1899.28
28962,4363,329,2,1250.04
28963,1433,180,1,7937.75
28964,4217,64,3,3923.84
28965,6262,356,4,2763.96
28966,2926,146,1,4918.85
28967,14736,109,4,796.13
28968,10655,28,1,966.94
28969,14532,281,2,2968.82
28970,439,475,3,4830.58
28971,10104,200,1,2884.6
28972,10482,223,4,6357.32
28973,6205,155,4,5690.41
28974,6658,187,4,7403.39
28975,14623,177,4,1840.37
28976,9237,105,1,328.39
28977,12883,265,1,6606.49
28978,13765,458,1,1066.87
28979,1140,341,2,6881.86
28980,4590,413,2,202.63
28981,9896,363,1,6816.26
28982,11697,268,4,5811.88
28983,9481,392,5,557.07
28984,8250,370,2,8466.61
28985,9535,91,5,7135.75
28986,519,52,5,8643.0
28987,1244,490,2,1232.7
28988,5247,403,2,4023.58
28989,1684,174,4,7399.81
28990,6954,114,5,3570.81
28991,12673,134,1,5480.33
28992,13338,445,1,4601.52
28993,13164,109,5,796.13
28994,1958,42,3,4497.14
28995,14882,490,3,1232.7
28996,2186,398,1,4962.95
28997,8814,498,4,6884.43
28998,1219,494,1,3573.94
28999,9795,277,1,2568.61
29000,5476,49,1,7978.95
29001,2975,7,4,6834.18
29002,7161,402,4,2303.92
29003,9022,477,1,9150.54
29004,2143,54,2,7895.72
29005,12697,210,5,4078.3
29006,2234,200,2,2884.6
29007,12013,275,3,8842.88
29008,12684,487,3,6550.82
29009,13720,91,5,7135.75
29010,11100,290,1,1424.2
29011,387,78,1,3697.4
29012,13546,487,2,6550.82
29013,4881,439,3,3081.57
29014,6318,275,4,8842.88
29015,9789,283,5,5067.19
29016,11358,499,3,3186.27
29017,2612,171,4,9757.17
29018,4298,248,5,5592.3
29019,14296,407,1,5006.35
29020,12425,161,3,8407.44
29021,678,408,3,8941.62
29022,9656,295,2,8795.72
29023,14127,317,4,9246.11
29024,4577,83,2,9659.08
29025,6892,500,1,9839.38
29026,2745,465,1,9276.0
29027,12782,133,2,418.13
29028,8426,226,1,2025.32
29029,12653,493,2,5685.39
29030,3009,113,2,9827.8
29031,9425,331,4,1285.58
29032,4070,69,1,8226.4
29033,9287,291,4,5087.5
29034,4317,362,3,9726.31
29035,5418,404,5,3218.34
29036,8560,14,3,7643.58
29037,5372,144,5,1912.27
29038,8932,323,2,1809.66
29039,5646,484,5,322.48
29040,7682,277,3,2568.61
29041,12999,108,3,1734.18
29042,6785,449,4,7816.26
29043,4982,168,4,1657.22
29044,6386,87,5,2322.38
29045,6039,304,1,466.87
29046,14942,25,3,7621.45
29047,3732,158,4,9478.85
29048,9723,354,5,7095.06
29049,7448,53,3,7460.59
29050,13697,3,4,6914.47
29051,948,419,4,2984.31
29052,14324,353,4,3759.57
29053,4041,67,1,9629.35
29054,11840,478,2,6425.58
29055,6108,218,3,2942.56
29056,1500,435,2,9744.01
29057,8316,264,5,9277.81
29058,11284,104,4,4430.26
29059,9957,75,5,8352.41
29060,10230,334,3,7620.87
29061,10744,285,2,3933.55
29062,3429,474,5,6301.48
29063,2688,83,1,9659.08
29064,13860,21,4,9286.01
29065,12191,102,4,9476.14
29066,2969,68,4,4687.17
29067,3527,107,2,1494.13
29068,7483,206,4,2172.19
29069,12310,245,4,8611.56
29070,1671,9,3,9075.61
29071,7437,478,4,6425.58
29072,7709,492,1,9608.88
29073,14766,163,2,1948.49
29074,1821,287,1,200.71
29075,7499,11,1,1837.72
29076,13584,86,2,4357.67
29077,12171,94,5,8180.15
29078,5296,212,2,1848.43
29079,13499,238,3,8127.0
29080,2902,250,1,9260.34
29081,9955,363,5,6816.26
29082,7888,463,5,7898.4
29083,10452,348,5,3047.9
29084,11199,298,3,8878.51
29085,9248,173,3,3149.12
29086,9914,253,3,6781.48
29087,2399,77,1,7226.24
29088,14646,169,3,1462.57
29089,7204,357,5,6115.84
