order_id,customer_id,order_date,total_amount,status
10733,282,2025-06-20,32297.11,Pending
10734,4919,2025-02-12,50616.6,Cancelled
10735,1970,2025-03-22,7702.5,Pending
10736,2754,2026-02-08,16192.73,Cancelled
10737,525,2025-12-20,69845.41,Completed
10738,755,2025-02-26,20981.92,Cancelled
10739,3565,2026-03-08,48338.21,Shipped
10740,2809,2025-02-25,47820.71,Pending
10741,3137,2025-09-09,33805.99,Pending
10742,2571,2025-12-19,89452.21,Cancelled
10743,1084,2025-05-17,5593.89,Shipped
10744,3691,2025-11-10,7867.1,Shipped
10745,267,2025-01-05,50723.32,Completed
10746,4114,2025-03-20,45657.55,Shipped
10747,760,2026-02-23,35835.0,Pending
10748,3160,2025-04-16,0.0,Pending
10749,692,2025-12-15,24600.6,Cancelled
10750,4072,2025-03-12,17591.44,Pending
10751,1164,2025-08-15,10406.28,Completed
10752,2892,2026-03-16,16752.07,Shipped
10753,2534,2025-09-12,55002.25,Shipped
10754,3884,2025-11-29,89461.22,Completed
10755,4215,2026-02-04,7084.93,Cancelled
10756,3938,2025-05-20,116839.64,Pending
10757,1129,2026-01-10,14006.16,Completed
10758,1519,2025-05-13,0.0,Completed
10759,3245,2025-04-27,32660.96,Completed
10760,1715,2025-10-31,38866.98,Shipped
10761,1681,2025-05-01,41323.62,Completed
10762,2951,2026-01-23,16129.51,Shipped
10763,397,2025-09-07,39142.04,Completed
10764,2768,2025-01-04,88011.52,Cancelled
10765,650,2025-03-02,55915.32,Completed
10766,2707,2025-02-11,76266.96,Cancelled
10767,878,2025-01-05,15861.15,Cancelled
10768,2256,2025-12-23,44983.2,Cancelled
10769,3131,2025-04-11,0.0,Completed
10770,401,2025-07-20,53173.93,Shipped
10771,1117,2025-08-01,19243.72,Completed
10772,3136,2025-09-09,2146.27,Shipped
10773,4489,2025-09-21,60178.62,Cancelled
10774,2821,2025-04-10,0.0,Shipped
10775,3232,2025-05-30,118247.54,Completed
10776,2705,2025-03-28,8047.16,Completed
10777,2308,2026-03-13,0.0,Pending
10778,347,2025-07-24,32397.52,Completed
10779,3578,2025-05-03,22879.2,Completed
10780,2439,2025-09-12,69321.87,Shipped
10781,1147,2025-11-17,0.0,Cancelled
10782,2940,2025-09-21,38260.54,Shipped
10783,4218,2025-06-13,22134.59,Completed
10784,2148,2025-05-08,14218.44,Completed
10785,4425,2025-11-21,70722.96,Completed
10786,4447,2025-07-29,41202.88,Completed
10787,1954,2025-10-12,32526.95,Shipped
10788,4903,2025-11-05,17795.12,Shipped
10789,3419,2025-12-22,16182.1,Shipped
10790,1475,2025-08-05,9524.97,Cancelled
10791,2983,2026-01-27,23882.75,Pending
10792,798,2025-10-27,42735.35,Pending
10793,1927,2025-02-15,48700.73,Completed
10794,2717,2025-03-16,9246.11,Cancelled
10795,4585,2025-01-11,85164.41,Shipped
10796,4489,2025-04-20,76805.07,Cancelled
10797,1659,2025-12-13,92785.85,Completed
10798,1486,2025-02-17,36904.75,Pending
10799,4040,2025-01-13,13517.5,Completed
10800,2630,2025-03-03,258.42,Pending
10801,3079,2025-01-31,7868.86,Shipped
10802,241,2025-05-22,196342.27,Completed
10803,2085,2025-07-27,54938.82,Completed
10804,4258,2025-11-10,91971.82,Pending
10805,4643,2025-09-20,0.0,Shipped
10806,1795,2025-11-15,0.0,Completed
10807,2346,2026-02-11,23257.92,Completed
10808,1655,2025-03-05,42763.83,Shipped
10809,2176,2025-11-05,48888.6,Completed
10810,219,2025-10-26,34718.72,Shipped
10811,4531,2025-03-18,13033.45,Shipped
10812,3193,2025-07-08,21514.1,Cancelled
10813,3258,2025-04-13,74625.69,Pending
10814,1101,2025-05-05,29271.51,Completed
10815,4035,2025-11-06,0.0,Pending
10816,319,2025-10-15,0.0,Completed
10817,2217,2025-12-07,49727.66,Completed
10818,3004,2025-06-18,23518.77,Shipped
10819,760,2025-03-14,13184.24,Pending
10820,3431,2025-05-03,21071.33,Completed
10821,4460,2026-02-10,58745.02,Completed
10822,4567,2026-03-21,26573.9,Shipped
10823,1012,2025-04-03,32325.39,Shipped
10824,1232,2025-05-16,32549.95,Pending
10825,2186,2025-05-06,6761.22,Pending
10826,3228,2025-10-28,25913.81,Shipped
10827,42,2025-07-21,49174.1,Completed
10828,4558,2026-03-04,81884.1,Pending
10829,1697,2025-04-17,87842.77,Shipped
10830,4930,2026-02-23,29701.74,Pending
10831,1060,2025-05-07,0.0,Shipped
10832,3512,2025-11-09,45090.7,Cancelled
10833,4237,2026-02-10,11162.32,Shipped
10834,3231,2025-03-18,54869.32,Cancelled
10835,279,2026-01-05,32878.5,Pending
10836,3102,2025-07-09,40538.82,Completed
10837,4538,2025-01-08,44367.0,Completed
10838,872,2025-03-08,38336.32,Shipped
10839,2928,2025-02-11,18663.03,Shipped
10840,1200,2026-03-20,61649.59,Shipped
10841,3759,2025-07-26,35532.04,Completed
10842,843,2026-03-26,62186.01,Completed
10843,1442,2025-05-03,0.0,Cancelled
10844,4900,2026-03-12,2158.61,Shipped
10845,2703,2026-01-04,13895.12,Shipped
10846,3523,2025-08-18,0.0,Cancelled
10847,905,2025-08-30,5823.82,Pending
10848,4941,2025-07-15,25552.41,Shipped
10849,3132,2025-02-10,64189.84,Shipped
10850,3580,2026-03-07,63835.22,Pending
10851,2285,2025-09-11,25791.12,Cancelled
10852,459,2025-05-05,17853.7,Pending
10853,1170,2026-01-25,11948.93,Pending
10854,3216,2025-04-17,145915.84,Pending
10855,4228,2025-03-28,12234.51,Completed
10856,1167,2025-04-28,7340.96,Completed
10857,3196,2025-12-18,3347.76,Completed
10858,3113,2025-07-02,47050.1,Pending
10859,166,2025-06-08,36760.48,Pending
10860,4073,2025-04-09,8466.61,Shipped
10861,3021,2026-03-05,5438.68,Completed
10862,4890,2025-10-02,14931.0,Cancelled
10863,4389,2025-04-19,12922.55,Completed
10864,351,2025-05-31,39289.72,Shipped
10865,482,2026-01-11,15616.86,Shipped
10866,47,2025-08-27,28642.8,Completed
10867,4247,2025-10-16,57581.53,Shipped
10868,2586,2025-01-04,19130.86,Completed
10869,3073,2026-03-04,0.0,Completed
10870,1289,2025-06-28,105276.67,Shipped
10871,3405,2025-01-01,5911.04,Shipped
10872,4537,2025-11-06,12184.47,Completed
10873,3563,2026-01-14,32991.12,Completed
10874,901,2025-08-25,20220.94,Shipped
10875,1647,2025-10-04,113334.12,Completed
10876,1774,2025-03-20,0.0,Pending
10877,2822,2025-03-01,32402.7,Shipped
10878,1936,2025-01-07,2208.08,Completed
10879,2684,2025-12-22,89344.74,Cancelled
10880,3058,2025-12-04,23269.0,Completed
10881,1206,2025-05-13,50156.67,Completed
10882,4367,2025-08-31,17693.8,Completed
10883,1205,2025-07-02,13745.27,Completed
10884,4631,2025-12-20,39350.36,Pending
10885,47,2025-10-20,9246.11,Shipped
10886,1836,2026-01-08,48750.3,Completed
10887,1383,2025-06-03,43738.42,Cancelled
10888,1784,2025-12-12,3146.12,Cancelled
10889,298,2025-02-21,84944.84,Pending
10890,4036,2025-09-05,32493.25,Pending
10891,3390,2025-04-19,21095.7,Completed
10892,919,2026-03-09,7847.68,Pending
10893,3377,2025-02-16,29735.64,Completed
10894,393,2025-06-20,4321.44,Completed
10895,1942,2025-09-17,2468.9,Pending
10896,2305,2025-06-14,0.0,Shipped
10897,858,2025-02-19,0.0,Completed
10898,3748,2025-10-17,0.0,Pending
10899,3432,2025-08-17,16135.08,Completed
10900,2150,2025-12-30,73003.93,Completed
10901,47,2025-08-06,37612.76,Completed
10902,4262,2025-01-10,0.0,Completed
10903,1862,2025-03-18,30164.35,Shipped
10904,3123,2025-06-04,0.0,Pending
10905,1534,2026-03-12,32710.24,Shipped
10906,3115,2026-03-18,25548.92,Cancelled
10907,781,2025-10-13,17017.98,Shipped
10908,3504,2025-04-15,25545.08,Shipped
10909,2374,2025-06-29,28255.65,Completed
10910,412,2025-11-13,24591.01,Shipped
10911,914,2025-04-15,37820.94,Completed
10912,358,2025-01-22,47624.85,Completed
10913,2163,2026-03-04,65247.75,Completed
10914,1157,2026-01-13,85794.4,Shipped
10915,4684,2025-08-02,17087.12,Cancelled
10916,2997,2026-02-09,81678.59,Pending
10917,4446,2025-03-06,43616.73,Completed
10918,600,2025-01-15,26345.2,Completed
10919,4649,2025-01-18,19713.36,Pending
10920,3446,2025-04-06,42653.98,Completed
10921,3317,2025-04-26,37758.65,Shipped
10922,4002,2025-04-02,68320.14,Pending
10923,1926,2025-12-28,8813.91,Completed
10924,958,2025-12-06,67006.8,Shipped
10925,1384,2025-04-25,35960.19,Completed
10926,3766,2025-01-10,118853.29,Pending
10927,2851,2025-01-01,61666.77,Cancelled
10928,774,2025-09-01,8002.21,Completed
10929,3712,2025-08-16,54089.04,Completed
10930,2991,2025-07-28,72308.26,Shipped
10931,1557,2025-05-26,16294.73,Shipped
10932,3241,2025-09-05,13033.37,Completed
10933,3048,2025-11-18,0.0,Pending
10934,4885,2025-08-17,9169.74,Shipped
10935,4508,2025-06-17,0.0,Completed
10936,871,2026-03-25,31425.74,Shipped
10937,2999,2026-03-26,43350.57,Completed
10938,3328,2025-07-17,59410.49,Cancelled
10939,4371,2025-07-02,65864.75,Shipped
10940,2113,2026-01-18,18132.38,Completed
10941,4191,2025-09-28,22722.16,Completed
10942,229,2025-01-30,35930.66,Completed
10943,905,2025-02-28,10652.34,Shipped
10944,1367,2025-10-07,0.0,Completed
10945,1459,2025-07-30,54084.39,Pending
10946,3726,2025-02-17,4667.15,Completed
10947,4712,2025-02-25,53596.36,Pending
10948,545,2025-11-04,9250.25,Completed
10949,285,2025-08-23,4834.7,Completed
10950,3479,2025-01-10,9558.81,Shipped
10951,505,2025-03-13,51742.16,Pending
10952,1730,2026-02-19,59281.3,Shipped
10953,2367,2025-05-03,0.0,Completed
10954,2650,2025-09-13,36849.85,Completed
10955,2993,2025-12-06,9710.88,Shipped
10956,570,2025-04-04,0.0,Completed
10957,799,2026-01-24,147793.8,Shipped
10958,502,2025-06-02,66861.11,Pending
10959,4389,2025-03-26,18735.32,Completed
10960,2491,2025-06-10,38850.92,Pending
10961,2575,2026-02-25,48006.71,Completed
10962,1192,2026-03-13,72372.64,Cancelled
10963,4574,2025-02-09,25556.26,Completed
10964,2802,2025-08-22,45346.03,Completed
10965,1967,2025-04-03,9321.14,Pending
10966,828,2025-06-23,21992.26,Completed
10967,3806,2026-03-27,38044.91,Completed
10968,3779,2025-12-04,1342.37,Completed
10969,1129,2026-03-14,74303.74,Shipped
10970,3152,2025-02-18,33776.25,Shipped
10971,2691,2026-01-25,88330.91,Shipped
10972,1666,2025-10-30,89237.22,Shipped
10973,1375,2025-02-15,6963.3,Completed
10974,2545,2025-09-26,38847.25,Completed
10975,4379,2026-02-27,14901.19,Shipped
10976,4337,2025-09-12,21836.76,Completed
10977,4357,2025-09-14,0.0,Completed
10978,4614,2025-07-05,34360.15,Completed
10979,282,2025-11-20,47365.59,Cancelled
10980,1913,2025-12-07,64330.5,Shipped
10981,1228,2025-03-02,15314.95,Cancelled
10982,4002,2026-01-24,60705.72,Shipped
10983,4633,2025-09-10,0.0,Completed
10984,2339,2025-02-10,4272.6,Cancelled
10985,3709,2025-07-13,47165.86,Pending
10986,925,2026-01-19,92870.99,Completed
10987,3160,2025-11-23,33825.88,Shipped
10988,1863,2025-08-22,17343.8,Pending
10989,4949,2026-03-16,12212.98,Cancelled
10990,4171,2025-06-29,48226.55,Cancelled
10991,4028,2025-02-05,52373.85,Pending
10992,2600,2025-04-29,105700.76,Completed
10993,2302,2025-04-05,48146.48,Shipped
10994,2222,2025-01-06,17213.11,Shipped
10995,4998,2025-11-28,64491.43,Completed
10996,3253,2025-01-07,31952.39,Completed
10997,399,2025-02-23,130842.71,Completed
10998,2657,2026-01-02,108967.92,Completed
10999,875,2025-09-07,50879.02,Completed
11000,2571,2025-03-10,29565.66,Pending
11001,4574,2025-01-29,76441.59,Cancelled
11002,693,2025-10-05,140338.39,Completed
11003,736,2026-02-17,25436.94,Completed
11004,707,2025-12-25,37186.42,Shipped
11005,515,2025-04-23,18242.72,Pending
11006,96,2025-06-08,107817.43,Shipped
11007,2421,2025-03-27,21836.45,Completed
11008,333,2025-06-28,30521.97,Completed
11009,1190,2025-08-17,9882.58,Cancelled
11010,398,2025-08-06,52067.11,Shipped
11011,1157,2025-06-19,28030.54,Cancelled
11012,1432,2025-09-28,75462.22,Pending
11013,4800,2026-02-08,22298.58,Shipped
11014,3692,2025-07-12,15368.64,Shipped
11015,2415,2025-09-04,3027.9,Shipped
11016,2125,2026-01-05,67909.5,Completed
11017,2343,2025-11-20,40410.86,Completed
11018,1047,2025-12-30,85766.86,Shipped
11019,1706,2025-12-14,53465.89,Cancelled
11020,4768,2025-06-19,45714.95,Shipped
11021,765,2025-11-13,36596.46,Pending
11022,4423,2025-04-21,20747.9,Shipped
11023,2316,2025-05-25,106838.93,Pending
11024,949,2025-10-17,94404.04,Cancelled
11025,1220,2026-01-30,33686.4,Completed
11026,1977,2025-11-14,35806.46,Cancelled
11027,2504,2025-10-19,20516.18,Completed
11028,2476,2025-01-03,46858.48,Shipped
11029,1582,2026-03-02,16299.25,Shipped
11030,4951,2025-04-28,33694.33,Completed
11031,3838,2025-06-24,34030.1,Shipped
11032,2999,2025-07-20,11647.64,Shipped
11033,2198,2025-08-28,100674.42,Completed
11034,2558,2025-04-23,0.0,Completed
11035,560,2025-10-08,47134.3,Pending
11036,3229,2025-05-21,41033.35,Completed
11037,3749,2025-01-01,24968.23,Cancelled
11038,1490,2026-02-15,107594.11,Completed
11039,1578,2025-03-17,3259.85,Pending
11040,3758,2025-08-23,44836.1,Shipped
11041,3383,2025-07-16,0.0,Pending
11042,4159,2025-09-10,89723.32,Completed
11043,3991,2025-05-08,83485.13,Shipped
11044,4495,2025-11-24,0.0,Cancelled
11045,2214,2026-01-20,4637.39,Completed
11046,2258,2025-02-12,40353.87,Pending
11047,1893,2025-07-08,26484.05,Cancelled
11048,4675,2025-08-07,0.0,Cancelled
11049,4080,2025-02-08,50420.55,Completed
11050,1502,2025-02-04,30666.38,Cancelled
11051,2720,2025-12-10,3843.3,Completed
11052,4115,2025-03-02,23852.1,Cancelled
11053,277,2026-01-01,41627.33,Shipped
11054,3544,2026-03-27,82784.67,Shipped
11055,2687,2025-10-18,64282.2,Completed
11056,899,2025-06-11,16077.6,Pending
11057,1493,2025-07-26,59193.98,Shipped
11058,2070,2025-06-17,65524.84,Completed
11059,2900,2026-01-14,30954.51,Cancelled
11060,2488,2025-08-16,9196.33,Completed
11061,1098,2025-04-14,107878.83,Shipped
11062,4646,2025-03-03,6540.78,Completed
11063,4944,2025-01-06,8362.8,Shipped
11064,213,2025-02-10,55489.91,Completed
11065,2186,2026-03-03,0.0,Pending
11066,1404,2026-01-31,146241.57,Completed
11067,3139,2025-02-09,64022.66,Completed
11068,2820,2025-10-31,28452.05,Cancelled
11069,289,2025-07-16,29310.41,Completed
11070,4191,2026-03-25,7476.64,Cancelled
11071,3170,2026-02-15,0.0,Completed
11072,1820,2025-10-26,44278.73,Completed
11073,1079,2025-06-08,28912.22,Completed
11074,3650,2025-02-11,15773.4,Completed
11075,1956,2025-03-17,26622.5,Pending
11076,319,2026-01-07,4962.95,Completed
11077,112,2026-01-15,26491.78,Shipped
11078,4582,2025-09-27,52343.51,Pending
11079,2681,2025-07-11,0.0,Shipped
11080,227,2025-06-11,5418.04,Completed
11081,1174,2025-06-20,74283.66,Completed
11082,3513,2025-06-24,38517.4,Completed
11083,3303,2025-05-25,82461.75,Shipped
11084,4661,2026-02-22,0.0,Shipped
11085,2294,2025-12-22,6633.4,Cancelled
11086,4062,2025-05-17,42612.72,Shipped
11087,2662,2025-08-24,58298.6,Shipped
11088,3948,2025-04-04,22741.34,Pending
11089,4419,2026-01-04,8164.78,Pending
11090,3876,2025-10-23,129843.46,Shipped
11091,2631,2025-03-09,5073.33,Cancelled
11092,3860,2026-02-14,55975.27,Cancelled
11093,3456,2026-02-04,111341.02,Cancelled
11094,321,2025-04-18,83637.01,Completed
11095,2763,2025-10-27,4497.14,Shipped
11096,3355,2025-11-01,17578.45,Completed
11097,1944,2025-04-11,21486.6,Completed
11098,3997,2025-07-24,66977.91,Shipped
11099,941,2025-08-12,24992.11,Shipped
11100,2242,2026-02-16,1424.2,Completed
11101,1170,2025-01-14,61009.47,Completed
11102,927,2025-04-03,13856.72,Shipped
11103,4497,2025-06-27,26868.6,Shipped
11104,4697,2025-02-11,38253.55,Completed
11105,2147,2025-07-31,8610.26,Shipped
11106,4430,2025-10-14,19520.85,Shipped
11107,213,2025-12-20,46534.24,Completed
11108,2920,2025-10-10,66299.54,Completed
11109,3708,2025-11-14,106441.22,Cancelled
11110,4484,2025-08-07,80608.83,Completed
11111,1569,2025-05-15,63818.07,Pending
11112,1838,2025-12-19,3804.87,Completed
11113,4533,2025-11-01,6908.99,Shipped
11114,1127,2026-01-06,0.0,Cancelled
11115,12,2026-03-05,32409.02,Completed
11116,3650,2025-07-27,95613.29,Completed
11117,2821,2025-03-01,33891.37,Shipped
11118,641,2025-10-03,59231.94,Shipped
11119,3327,2025-11-15,12180.48,Completed
11120,1300,2025-06-07,2884.6,Completed
11121,4883,2026-03-25,29593.8,Shipped
11122,3228,2025-07-18,58027.85,Completed
11123,771,2025-06-17,115303.87,Completed
11124,3625,2026-01-10,30284.35,Completed
11125,3423,2025-04-15,49511.72,Completed
11126,3818,2025-08-26,18957.08,Cancelled
11127,3662,2025-01-10,0.0,Shipped
11128,3418,2025-02-03,101890.29,Shipped
11129,4067,2025-11-20,40415.19,Completed
11130,1891,2026-02-01,39522.52,Completed
11131,4690,2025-05-26,101235.95,Completed
11132,3848,2025-09-29,2516.88,Pending
11133,455,2025-09-20,0.0,Cancelled
11134,3411,2025-07-19,0.0,Pending
11135,3144,2025-10-21,105107.93,Shipped
11136,582,2025-10-10,87294.66,Cancelled
11137,3495,2025-03-17,0.0,Pending
11138,4406,2025-04-30,13318.85,Completed
11139,4826,2025-05-03,53732.44,Cancelled
11140,982,2026-01-03,15207.6,Cancelled
11141,3669,2025-08-18,12234.9,Completed
11142,4154,2026-01-20,9131.51,Shipped
11143,4693,2026-03-20,111633.51,Shipped
11144,1666,2025-11-11,4463.68,Shipped
11145,825,2025-07-31,19909.61,Pending
11146,3219,2026-03-07,40526.7,Cancelled
11147,49,2025-10-10,0.0,Shipped
11148,3365,2025-08-09,45126.41,Completed
11149,413,2026-02-19,49059.94,Completed
11150,4179,2025-12-20,9493.63,Shipped
11151,3320,2025-03-25,3856.74,Shipped
11152,2644,2026-03-08,42309.48,Cancelled
11153,3890,2025-10-06,43695.87,Completed
11154,1019,2025-08-21,63321.12,Cancelled
11155,2147,2025-09-07,2840.13,Cancelled
11156,2772,2025-11-30,30340.95,Cancelled
11157,2747,2025-11-19,28752.24,Cancelled
11158,4610,2025-06-29,24304.99,Completed
11159,788,2026-02-12,36590.74,Completed
11160,1832,2025-01-13,29127.89,Completed
11161,2406,2026-03-02,58592.83,Pending
11162,2152,2025-01-27,13945.22,Completed
11163,339,2025-03-25,24679.22,Completed
11164,1678,2025-10-16,66894.41,Completed
11165,3555,2025-11-28,14777.64,Cancelled
11166,2381,2025-04-23,35599.39,Completed
11167,4999,2025-09-11,109666.75,Pending
11168,3802,2026-02-04,8283.02,Completed
11169,444,2025-11-20,17693.8,Completed
11170,281,2025-01-21,58295.86,Shipped
11171,1105,2025-03-14,62659.96,Pending
11172,4786,2025-02-01,10139.59,Pending
11173,2138,2025-12-26,47601.61,Completed
11174,2707,2025-03-17,48575.38,Pending
11175,4167,2025-04-04,9862.65,Completed
11176,2855,2025-12-02,15706.94,Completed
11177,12,2025-10-08,31448.88,Completed
11178,2772,2025-02-28,34521.49,Pending
11179,3204,2025-09-18,27825.86,Completed
11180,1487,2025-06-10,74876.96,Shipped
11181,1055,2026-02-04,81675.42,Shipped
11182,4662,2025-03-27,0.0,Cancelled
11183,2088,2025-07-09,30164.71,Shipped
11184,2147,2025-07-10,8440.56,Pending
11185,3265,2025-12-11,72908.17,Cancelled
11186,4668,2025-05-29,96502.47,Pending
11187,3702,2025-11-21,22776.1,Cancelled
11188,4373,2025-10-07,31177.35,Completed
11189,2576,2026-02-04,27213.1,Cancelled
11190,626,2025-08-29,68441.07,Completed
11191,4604,2025-08-02,29001.7,Completed
11192,4944,2025-04-24,36468.12,Pending
11193,2322,2025-05-20,7713.45,Cancelled
11194,4531,2025-05-13,31931.35,Pending
11195,3829,2025-07-13,19112.85,Completed
11196,2622,2025-02-08,4375.42,Shipped
11197,1719,2025-04-10,0.0,Completed
11198,2144,2025-11-01,5782.67,Cancelled
11199,3451,2026-01-16,58243.49,Shipped
11200,145,2025-06-02,58176.33,Cancelled
11201,4795,2026-02-03,54112.13,Completed
11202,2680,2025-09-19,54819.91,Completed
11203,1576,2025-06-23,27649.33,Completed
11204,327,2025-05-14,65213.05,Shipped
11205,4767,2025-08-24,3922.68,Completed
11206,3969,2025-12-02,29191.6,Shipped
11207,1257,2025-09-09,52224.67,Completed
11208,1923,2026-02-22,54576.52,Pending
11209,4820,2025-01-23,129702.24,Shipped
11210,2575,2025-09-02,61218.01,Shipped
11211,3119,2025-04-03,41114.04,Completed
11212,1373,2025-03-29,64349.68,Cancelled
11213,1906,2026-01-28,13364.6,Completed
11214,360,2025-03-13,35205.36,Shipped
11215,4086,2025-11-09,3696.86,Cancelled
11216,4202,2025-09-14,75558.04,Shipped
11217,2974,2025-07-31,0.0,Completed
11218,222,2026-02-19,110940.34,Shipped
11219,1474,2025-12-22,92174.94,Completed
11220,4790,2025-05-11,55275.92,Completed
11221,4139,2025-04-04,35449.52,Shipped
11222,613,2026-03-20,16880.22,Completed
11223,2083,2025-12-05,25641.96,Completed
11224,4387,2025-10-17,12617.06,Cancelled
11225,3907,2025-01-25,110896.21,Shipped
11226,4684,2026-03-07,27821.94,Cancelled
11227,4164,2025-11-16,2394.78,Cancelled
11228,751,2026-01-05,85555.07,Cancelled
11229,2188,2025-09-10,35161.96,Cancelled
11230,2049,2025-03-26,45570.7,Completed
11231,2552,2025-11-12,76390.15,Shipped
11232,1046,2026-03-14,48517.0,Shipped
11233,4286,2026-01-25,76268.45,Shipped
11234,870,2025-07-29,0.0,Cancelled
11235,1579,2025-04-17,7393.06,Completed
11236,4626,2025-02-08,0.0,Cancelled
11237,1342,2025-03-15,42237.56,Shipped
11238,2322,2025-08-07,37368.31,Completed
11239,1546,2026-01-03,42379.41,Shipped
11240,3583,2025-02-09,9961.24,Shipped
11241,3602,2025-05-10,5592.3,Shipped
11242,484,2025-02-10,48375.01,Completed
11243,1436,2025-08-15,38797.58,Pending
11244,1926,2025-01-25,11820.68,Shipped
11245,2299,2025-03-14,56948.52,Cancelled
11246,2454,2025-07-13,0.0,Completed
11247,3826,2025-03-05,102395.25,Shipped
11248,4946,2025-07-11,62406.57,Pending
11249,4264,2026-02-14,31553.97,Shipped
11250,123,2025-08-23,70216.4,Completed
11251,1467,2025-06-29,50741.61,Pending
11252,2412,2025-03-08,28930.37,Completed
11253,588,2025-01-14,6963.3,Completed
11254,4809,2025-03-15,16773.11,Shipped
11255,2029,2025-03-11,28987.45,Completed
11256,2850,2025-09-05,47525.78,Pending
11257,1742,2025-01-09,5846.66,Shipped
11258,1895,2025-03-16,0.0,Completed
11259,3355,2025-11-24,6473.92,Pending
11260,3343,2025-11-21,19663.64,Shipped
11261,3874,2025-03-06,66700.56,Cancelled
11262,4920,2025-02-28,26890.28,Completed
11263,3303,2025-03-11,80082.01,Completed
11264,636,2025-11-12,27054.59,Pending
11265,1584,2025-03-03,25828.82,Completed
11266,46,2026-01-10,24612.95,Pending
11267,4537,2025-03-28,67988.71,Completed
11268,3402,2025-06-27,18421.25,Cancelled
11269,2017,2025-05-28,102158.43,Pending
11270,4460,2025-12-22,20798.83,Completed
11271,4235,2025-06-10,37962.57,Shipped
11272,4173,2025-04-02,17902.95,Pending
11273,295,2025-03-31,20724.72,Pending
11274,3338,2025-12-18,44771.48,Completed
11275,493,2025-05-07,31530.26,Completed
11276,3441,2025-06-24,55919.91,Shipped
11277,2863,2026-02-09,0.0,Pending
11278,2312,2025-11-23,7394.8,Completed
11279,3718,2025-01-27,56777.57,Shipped
11280,1759,2025-04-09,39311.2,Pending
11281,2625,2025-10-26,28512.43,Shipped
11282,4456,2026-03-18,41910.56,Completed
11283,2637,2025-11-19,3830.25,Shipped
11284,3839,2025-07-12,95430.05,Shipped
11285,2493,2025-04-21,33793.75,Completed
11286,394,2025-07-01,0.0,Completed
11287,4745,2025-12-20,78895.38,Completed
11288,4624,2025-01-15,64422.08,Pending
11289,764,2025-07-24,8670.87,Pending
11290,1194,2026-02-27,79276.21,Cancelled
11291,4667,2025-03-07,836.26,Pending
11292,3221,2026-03-09,37152.73,Completed
11293,619,2025-05-13,141631.49,Pending
11294,4499,2025-03-17,60932.36,Completed
11295,4336,2025-07-13,13723.98,Shipped
11296,3150,2025-12-04,46931.59,Cancelled
11297,4911,2025-06-21,82442.82,Shipped
11298,3133,2025-12-09,78654.96,Pending
11299,1041,2025-10-12,6834.18,Shipped
11300,2280,2026-01-15,61120.84,Completed
11301,3472,2025-04-18,63121.48,Pending
11302,1350,2025-04-04,25090.3,Completed
11303,413,2025-10-30,22494.85,Completed
11304,1723,2025-09-01,30855.02,Pending
11305,4221,2025-08-15,73566.23,Shipped
11306,1397,2026-01-13,2992.08,Cancelled
11307,3233,2025-07-12,6565.53,Completed
11308,777,2025-12-25,40610.6,Completed
11309,1283,2025-06-03,49070.89,Pending
11310,4165,2025-06-09,9851.17,Cancelled
11311,1505,2025-04-02,53869.84,Completed
11312,742,2025-08-24,0.0,Shipped
11313,4480,2025-12-20,31434.07,Cancelled
11314,1332,2025-04-06,21383.62,Shipped
11315,16,2025-03-09,15326.04,Cancelled
11316,1752,2026-03-11,3518.6,Pending
11317,2643,2025-05-09,45642.9,Pending
11318,1707,2025-05-25,57519.7,Completed
11319,4732,2025-09-02,8878.51,Shipped
11320,1734,2025-09-01,44292.26,Completed
11321,1494,2025-04-20,8286.1,Completed
11322,3755,2026-01-05,43974.98,Pending
11323,2994,2025-06-19,46872.9,Shipped
11324,1876,2025-06-23,74074.35,Completed
11325,362,2025-07-04,61276.82,Completed
11326,1864,2025-03-27,38247.06,Shipped
11327,1738,2025-09-12,2988.26,Shipped
11328,3436,2026-01-08,0.0,Completed
11329,1129,2025-02-10,38899.3,Shipped
11330,4723,2025-06-03,258.42,Shipped
11331,4474,2025-03-13,22257.99,Cancelled
11332,2998,2026-01-17,68663.4,Completed
11333,2517,2026-03-06,75683.74,Shipped
11334,3950,2025-11-23,11969.51,Cancelled
11335,4316,2025-03-30,84462.96,Shipped
11336,160,2025-12-23,40093.69,Shipped
11337,2581,2025-04-29,61737.07,Shipped
11338,3329,2025-01-20,31966.87,Cancelled
11339,424,2026-01-22,98919.03,Shipped
11340,3551,2025-01-31,7661.26,Cancelled
11341,1900,2025-03-07,9608.88,Completed
11342,918,2025-05-01,73387.12,Cancelled
11343,2393,2026-03-07,33852.8,Completed
11344,2014,2025-07-19,29787.09,Cancelled
11345,1389,2025-05-08,7290.81,Completed
11346,1442,2025-05-04,54911.56,Completed
11347,1169,2026-01-04,13201.58,Completed
11348,436,2025-01-30,59866.96,Cancelled
11349,1405,2025-02-01,39730.46,Shipped
11350,3189,2026-03-11,72884.68,Completed
11351,2879,2025-10-28,90411.31,Shipped
11352,4786,2025-12-07,67373.2,Pending
11353,3134,2025-05-29,44521.56,Completed
11354,1009,2025-11-17,37140.28,Completed
11355,401,2025-07-25,29943.74,Completed
11356,791,2025-11-28,45474.62,Cancelled
11357,4591,2025-03-26,29875.48,Shipped
11358,3765,2025-09-15,57992.13,Completed
